,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,new_tests,total_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
454,2021-04-21,2812.0,12.0,35.0,0.0,1.23,0.0,0.0,108897.0,108897.0,0.0,1968.0,51.39,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
455,2021-04-22,2824.0,12.0,35.0,0.0,1.24,0.0,0.0,128610.0,128610.0,0.0,19713.0,51.39,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
456,2021-04-23,2830.0,6.0,35.0,0.0,1.26,0.0,0.0,176037.0,176037.0,0.0,47427.0,51.39,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
457,2021-04-24,2833.0,3.0,35.0,0.0,1.29,0.0,0.0,198972.0,198972.0,0.0,22935.0,51.39,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
458,2021-04-25,2843.0,10.0,35.0,0.0,1.34,0.0,0.0,209632.0,209632.0,0.0,10660.0,51.39,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
459,2021-04-26,2852.0,9.0,35.0,0.0,1.4,0.0,0.0,259736.0,259736.0,0.0,50104.0,51.39,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
460,2021-04-27,2857.0,5.0,35.0,0.0,1.45,0.0,0.0,318792.0,318792.0,0.0,59056.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
461,2021-04-28,2865.0,8.0,35.0,0.0,1.53,0.0,2775505.0,425638.0,425638.0,0.0,106846.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
462,2021-04-29,2910.0,45.0,35.0,0.0,1.62,0.0,0.0,506435.0,506435.0,0.0,80797.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
463,2021-04-30,2928.0,18.0,35.0,0.0,1.64,0.0,0.0,519262.0,509855.0,9407.0,12827.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
464,2021-05-01,2942.0,14.0,35.0,0.0,1.66,0.0,0.0,0.0,511435.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
465,2021-05-02,2962.0,20.0,35.0,0.0,1.7,0.0,0.0,0.0,532247.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
466,2021-05-03,2985.0,23.0,35.0,0.0,1.74,0.0,0.0,0.0,539062.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
467,2021-05-04,2995.0,10.0,35.0,0.0,1.78,0.0,0.0,0.0,585539.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
468,2021-05-05,3030.0,35.0,35.0,0.0,1.85,0.0,0.0,0.0,675956.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
469,2021-05-06,3090.0,60.0,35.0,0.0,1.9,0.0,0.0,0.0,747827.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
470,2021-05-07,3137.0,47.0,35.0,0.0,1.94,0.0,0.0,0.0,801957.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
471,2021-05-08,3245.0,108.0,35.0,0.0,1.97,0.0,0.0,0.0,832635.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
472,2021-05-09,3412.0,167.0,35.0,0.0,1.96,0.0,0.0,0.0,851513.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
473,2021-05-10,3489.0,77.0,35.0,0.0,1.9,0.0,0.0,892454.0,0.0,0.0,0.0,69.91,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
474,2021-05-11,3571.0,82.0,35.0,0.0,1.84,0.0,0.0,0.0,887705.0,0.0,0.0,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
475,2021-05-12,3658.0,87.0,35.0,0.0,1.8,0.0,0.0,942030.0,0.0,0.0,0.0,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
476,2021-05-13,3740.0,82.0,35.0,0.0,1.76,0.0,0.0,959182.0,0.0,0.0,17152.0,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
477,2021-05-14,3816.0,76.0,35.0,0.0,1.75,0.0,0.0,969697.0,948655.0,21042.0,10515.0,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
478,2021-05-15,4112.0,296.0,36.0,1.0,1.74,0.0,0.0,977032.0,954520.0,22512.0,7335.0,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
479,2021-05-16,4212.0,100.0,37.0,1.0,1.69,0.0,0.0,979238.0,956677.0,22561.0,2206.0,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
480,2021-05-17,4359.0,147.0,37.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,71.76,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
481,2021-05-18,4512.0,153.0,37.0,0.0,1.61,0.0,3324043.0,1011395.0,982543.0,28852.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
482,2021-05-19,4720.0,208.0,37.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
483,2021-05-20,4809.0,89.0,39.0,2.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
484,2021-05-21,4941.0,132.0,41.0,2.0,1.51,0.0,3548172.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
485,2021-05-22,5119.0,178.0,42.0,1.0,1.49,44757.0,3592929.0,1027659.0,998698.0,28961.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
486,2021-05-23,5275.0,156.0,43.0,1.0,1.49,37654.0,3630583.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
487,2021-05-24,5404.0,129.0,44.0,1.0,1.49,35933.0,3666516.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
488,2021-05-25,5931.0,527.0,44.0,0.0,1.49,77461.0,3743977.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
489,2021-05-26,6086.0,155.0,45.0,1.0,1.45,53743.0,3797720.0,1034867.0,1005906.0,28961.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
490,2021-05-27,6356.0,270.0,46.0,1.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
491,2021-05-28,6396.0,40.0,47.0,1.0,1.38,0.0,3929395.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
492,2021-05-29,6908.0,512.0,47.0,0.0,1.37,53211.0,3982606.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
493,2021-05-30,7107.0,199.0,47.0,0.0,1.34,72199.0,4054805.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
494,2021-05-31,7432.0,325.0,47.0,0.0,1.31,0.0,0.0,1102099.0,1071497.0,30602.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
495,2021-06-01,7625.0,193.0,48.0,1.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
496,2021-06-02,7870.0,245.0,49.0,1.0,1.25,0.0,4205967.0,1110111.0,1078934.0,31177.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
497,2021-06-03,8063.0,193.0,49.0,0.0,1.23,51066.0,4257033.0,1156056.0,1124505.0,31551.0,45945.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
498,2021-06-04,8364.0,301.0,51.0,2.0,1.22,43003.0,4300036.0,1217607.0,1185206.0,32401.0,61551.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
499,2021-06-05,8580.0,216.0,53.0,2.0,1.2,0.0,0.0,1243304.0,1209672.0,33632.0,25697.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
500,2021-06-06,8791.0,211.0,53.0,0.0,1.19,0.0,4408663.0,1248559.0,1214916.0,33643.0,5255.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
501,2021-06-07,9027.0,236.0,53.0,0.0,1.19,68923.0,4477586.0,1340098.0,1301932.0,38166.0,91539.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
502,2021-06-08,9222.0,195.0,55.0,2.0,1.19,42290.0,4519876.0,1354856.0,1312741.0,42115.0,14758.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
503,2021-06-09,9635.0,413.0,55.0,0.0,1.2,62370.0,4582246.0,1389887.0,1342708.0,47179.0,35031.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
504,2021-06-10,9835.0,200.0,55.0,0.0,1.19,43798.0,4626044.0,1411548.0,1361525.0,50023.0,21661.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
505,2021-06-11,10048.0,213.0,57.0,2.0,1.19,70977.0,4697021.0,1445723.0,1392596.0,53127.0,34175.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
506,2021-06-12,10337.0,289.0,58.0,1.0,1.2,69511.0,4766532.0,1454221.0,1399836.0,54385.0,8498.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
507,2021-06-13,10630.0,293.0,59.0,1.0,1.21,70741.0,4837273.0,1498323.0,1443058.0,55265.0,44102.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
508,2021-06-14,10881.0,251.0,59.0,0.0,1.23,69477.0,4906750.0,1552651.0,1493043.0,59608.0,54328.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
509,2021-06-15,11304.0,423.0,61.0,2.0,1.24,77438.0,4984188.0,1648072.0,1584436.0,63636.0,95421.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
510,2021-06-16,11794.0,490.0,61.0,0.0,1.24,59363.0,5043551.0,1773297.0,1700972.0,72325.0,125225.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
511,2021-06-17,12150.0,356.0,61.0,0.0,1.23,68729.0,5112280.0,1991059.0,1901226.0,89833.0,217762.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
512,2021-06-18,12508.0,358.0,62.0,1.0,1.23,61503.0,5173783.0,2233208.0,2127352.0,105856.0,242149.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
513,2021-06-19,12978.0,470.0,64.0,2.0,1.22,36462.0,5210245.0,2359376.0,2244061.0,115315.0,126168.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
514,2021-06-20,13258.0,280.0,66.0,2.0,1.22,54293.0,5264538.0,2422643.0,2300960.0,121683.0,63267.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
515,2021-06-21,13530.0,272.0,69.0,3.0,1.22,53386.0,5317924.0,0.0,0.0,0.0,0.0,77.31,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
516,2021-06-22,13782.0,252.0,69.0,0.0,1.22,57491.0,5375415.0,2569156.0,2435313.0,133843.0,0.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
517,2021-06-23,13989.0,207.0,70.0,1.0,1.24,0.0,0.0,2626337.0,2488655.0,137682.0,57181.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
518,2021-06-24,14323.0,334.0,72.0,2.0,1.27,0.0,5502282.0,2920248.0,2777127.0,143121.0,293911.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
519,2021-06-25,14537.0,214.0,74.0,2.0,1.31,61112.0,5563394.0,3087580.0,2937264.0,150316.0,167332.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
520,2021-06-26,15325.0,788.0,74.0,0.0,1.35,73624.0,5637018.0,3299232.0,3143744.0,155488.0,211652.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
521,2021-06-27,15740.0,415.0,76.0,2.0,1.37,60106.0,5697124.0,3386607.0,3229471.0,157136.0,87375.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
522,2021-06-28,16136.0,396.0,78.0,2.0,1.4,71049.0,5768173.0,3497104.0,3324110.0,172994.0,110497.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
523,2021-06-29,16507.0,371.0,80.0,2.0,1.43,75426.0,5843599.0,3593970.0,3411489.0,182481.0,96866.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
524,2021-06-30,17052.0,545.0,81.0,1.0,1.46,57892.0,5901491.0,3776980.0,3583939.0,193041.0,183010.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
525,2021-07-01,17727.0,675.0,81.0,0.0,1.5,72519.0,5974010.0,3813767.0,3609761.0,204006.0,36787.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
526,2021-07-02,18121.0,394.0,84.0,3.0,1.53,132844.0,6106854.0,3842646.0,3628241.0,214405.0,28879.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
527,2021-07-03,19310.0,1189.0,84.0,0.0,1.58,0.0,0.0,3867407.0,3648805.0,218602.0,24761.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
528,2021-07-04,20261.0,951.0,86.0,2.0,1.61,0.0,6176528.0,3890855.0,3667519.0,223336.0,23448.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
529,2021-07-05,21312.0,1051.0,90.0,4.0,1.63,52717.0,6229245.0,3903105.0,3676247.0,226858.0,12250.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
530,2021-07-06,22341.0,1029.0,97.0,7.0,1.64,89089.0,6318334.0,3928001.0,3692431.0,235570.0,24896.0,75.46,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
531,2021-07-07,23385.0,1044.0,102.0,5.0,1.66,0.0,0.0,3960956.0,3719043.0,241913.0,32955.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
532,2021-07-08,24810.0,1425.0,104.0,2.0,1.68,0.0,0.0,3983800.0,3734268.0,249532.0,22844.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
533,2021-07-09,26608.0,1798.0,110.0,6.0,1.7,0.0,0.0,4010786.0,3752512.0,258274.0,26986.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
534,2021-07-10,28470.0,1862.0,112.0,2.0,1.71,0.0,0.0,4040783.0,3769374.0,271409.0,29997.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
535,2021-07-11,30478.0,2008.0,119.0,7.0,1.72,0.0,6635926.0,4051585.0,3774138.0,277447.0,10802.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
536,2021-07-12,32665.0,2187.0,125.0,6.0,1.73,0.0,0.0,4063872.0,3783505.0,280367.0,12287.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
537,2021-07-13,35409.0,2744.0,132.0,7.0,1.74,0.0,6803573.0,4079066.0,3795182.0,283884.0,15194.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
538,2021-07-14,38239.0,2830.0,138.0,6.0,1.73,74363.0,6877936.0,4146767.0,3859995.0,286772.0,67701.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
539,2021-07-15,42288.0,4049.0,207.0,69.0,1.73,0.0,0.0,4185623.0,3890947.0,294676.0,38856.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
540,2021-07-16,46292.0,4004.0,225.0,18.0,1.72,0.0,7030670.0,4233896.0,3935719.0,298177.0,48273.0,79.17,98168829.0,308.127,32.6,7.15,4.718,6171.884,2.0,245.465,6.0,1.0,45.9,85.847,2.6,75.4,0.704
